event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PER6247,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Lampa,Calapuja,Calapuja,-15.3108,-70.2211,1,"La Republica (Peru)",National,"On 22 January 2023, in Calapuja (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6248,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Puno,Puno,Puno,-15.8422,-70.0199,1,"La Republica (Peru)",National,"On 22 January 2023, in Puno (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6249,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Puno,Plateria,Plateria,-15.9481,-69.8329,1,"La Republica (Peru)",National,"On 22 January 2023, in Plateria (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6250,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Puno,Acora,Acora,-15.9731,-69.7946,1,"La Republica (Peru)",National,"On 22 January 2023, in Acora (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6251,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,"El Collao",Ilave,Ilave,-16.0833,-69.6667,1,"La Republica (Peru)",National,"On 22 January 2023, in Ilave (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6252,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Chucuito,Juli,Juli,-16.2133,-69.4592,1,"La Republica (Peru)",National,"On 22 January 2023, in Juli (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6253,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Chucuito,Pomata,Pomata,-16.273,-69.2924,1,"La Republica (Peru)",National,"On 22 January 2023, in Pomata (Puno), residents blocked the South Sierra Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6254,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ucayali,"Padre Abad","Padre Abad",Aguaytia,-9.0378,-75.5091,1,"La Republica (Peru)",National,"On 22 January 2023, in Aguaytia (Ucayali), residents blocked North Selva Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6467,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Arequipa (Arequipa), residents and family members of students of San Marcos university staged a demonstration in the Armas square to demand the release of all people arrested during an eviction in San Marcos University campus the previous day. The campus had being used by residents of different cities as a neutral zone for them to stay during their demonstrations in Lima to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1675118559
PER6471,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ica,Ica,Salas,"Santa Cruz de Villacuri",-13.9306,-75.9214,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Santa Cruz de Villacuri (Ica), for the fourth consecutive day, residents blocked the South Pan-American highway at Barrio Chino sector, and another group blocked the South Costa Longitudinal highway, as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6476,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ica,Ica,Salas,Guadalupe,-13.986,-75.7729,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Guadalupe (Ica), for the fourth consecutive day, residents blocked the South Pan-American highway at Expansion Urbana sector as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6481,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ica,Ica,Ica,Ica,-14.0678,-75.7286,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Ica (Ica), for the fourth consecutive day, residents blocked the South Pan-American highway at El Alamo sector as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6486,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ica,Ica,Santiago,Santiago,-14.1876,-75.7142,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Santiago (Ica), for the fourth consecutive day, residents blocked the South Pan-American highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118559
PER6490,"22 January 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Peru)","Vigilante Group (Peru); Labor Group (Peru)",5,"Civilians (Peru)",,7,57,"Civilian targeting",604,"South America",Peru,"La Libertad",Trujillo,Trujillo,Trujillo,-8.116,-79.03,1,"La Republica (Peru)",National,"On 22 January 2023, in Trujillo (La Libertad), merchants of Francisco de Zela sector captured and beat up two suspected robbers, who shot at a merchant who tried to fight back to stop them from robbing him. They later turned the suspected robbers in to police officers.",0,"crowd size=no report",1675118559
PER7724,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Students (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Lima,Lima,"Lima - Lima District",-12.0462,-77.0451,1,"Ombudsman of Peru",Other,"On 22 January 2023, in Lima - Lima District (Lima), people gathered at San Martin Square in a protest amid unrest across the country after the removal of former President Castillo by the congress. Students also gathered outside City Hall. The demands of the demonstration were not reported.",0,"crowd size=no report",1678155031
PER7726,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Carabaya,"San Gaban","Lanlacuni Bajo",-13.4833,-70.4167,1,"Ombudsman of Peru",Other,"On 22 January 2023, in Lanlacuni Bajo (San Gaban, Puno), members of social organizations carried out a protest amid unrest across the country after the removal of former President Castillo by the congress. The demands of the demonstration were not reported.",0,"crowd size=no report",1678155031
PER7727,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Lima,Lima,"San Juan De Lurigancho","Lima - San Juan de Lurigancho",-11.97,-77.001,1,"Ombudsman of Peru",Other,"On 22 January 2023, in Lima - San Juan de Lurigancho (Lima), people carried out a protest amid unrest across the country after the removal of former President Castillo by the congress. The demands of the demonstration were not reported.",0,"crowd size=no report",1678155031
PER7728,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Huancavelica,Acobamba,Paucara,Paucara,-12.7299,-74.6662,1,"Ombudsman of Peru",Other,"On 22 January 2023, in Paucara (Huancavelica), members of social organizations and local residents carried out a protest amid unrest across the country after the removal of former President Castillo by the congress. The demands of the demonstration were not reported.",0,"crowd size=no report",1678155031
PER7729,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Apurimac,Chincheros,"Anco Huallo",Uripa,-13.5309,-73.6753,1,"Ombudsman of Peru",Other,"On 22 January 2023, in Uripa (Anco Huallo, Apurimac), people carried out a protest amid unrest across the country after the removal of former President Castillo by the congress. The demands of the demonstration were not reported.",0,"crowd size=no report",1678155031
PER6489,"22 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)",,5,"Police Forces of Peru (2022-)",,1,15,,604,"South America",Peru,Puno,Yunguyo,Yunguyo,Yunguyo,-16.2457,-69.0931,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Yunguyo (Puno), residents staged a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations. They attacked a bank, the municipal social security building, the customs offices, and the police station and burned them down.",0,"crowd size=no report",1680570808
PER6198,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,"San Martin",Lamas,"Alonso De Alvarado",Roque,-6.3551,-76.7738,1,"La Republica (Peru)",National,"On 22 January 2023, in Roque (San Martin), residents blocked the North Selva Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1681253927
PER6466,"22 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)",,5,"Civilians (Peru)","Government of Peru (2022-)",7,57,,604,"South America",Peru,Piura,Piura,Castilla,Castilla,-5.2266,-80.6158,1,"Diario Correo (Peru)",National,"On 22 January 2023, in Castilla (Piura), residents of San Francisco de Asis human settlement threw rocks, dirt and mud at the Housing, Construction and Sanitation minister and local administrators that came to inspect the sewage and potable water works. They rejected her presence and demonstrated over not having access to water infrastructure in their sector.",0,"crowd size=no report",1682446885
PER6142,"21 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Amazonas,Bagua,Imaza,Chiriaco,-5.16,-78.2889,1,"La Republica (Peru)",National,"On 21 January 2023, in Chiriaco (Amazonas), residents blocked the Manseriche - El Milagro highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118558
PER6143,"21 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,"San Martin",Rioja,Awajun,"Bajo Naranjillo",-5.8163,-77.383,1,"La Republica (Peru)",National,"On 21 January 2023, in Bajo Naranjillo (San Martin), residents blocked North Selva Longitudinal highway as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte. This was part of nation-wide demonstrations.",0,"crowd size=no report",1675118558
